Date,RegionID,RegionName,RegionType,StateName,Value,YoYChange
7/1/2022,395031,"Rochester, NY",msa,NY,1329.0675,0.11338
8/1/2022,395031,"Rochester, NY",msa,NY,1324.4902,0.098698
9/1/2022,395031,"Rochester, NY",msa,NY,1317.2965,0.091239
10/1/2022,395031,"Rochester, NY",msa,NY,1308.9328,0.083062
11/1/2022,395031,"Rochester, NY",msa,NY,1308.9518,0.085866
12/1/2022,395031,"Rochester, NY",msa,NY,1309.7893,0.085322
1/1/2023,395031,"Rochester, NY",msa,NY,1318.9484,0.090396
2/1/2023,395031,"Rochester, NY",msa,NY,1320.5374,0.076526
3/1/2023,395031,"Rochester, NY",msa,NY,1329.5061,0.061667
4/1/2023,395031,"Rochester, NY",msa,NY,1344.3157,0.05124
5/1/2023,395031,"Rochester, NY",msa,NY,1363.0073,0.047275
6/1/2023,395031,"Rochester, NY",msa,NY,1377.2222,0.044022
7/1/2023,395031,"Rochester, NY",msa,NY,1384.4966,0.041705
8/1/2023,395031,"Rochester, NY",msa,NY,1386.8877,0.047111
9/1/2023,395031,"Rochester, NY",msa,NY,1391.6894,0.056474
10/1/2023,395031,"Rochester, NY",msa,NY,1392.9715,0.064204
11/1/2023,395031,"Rochester, NY",msa,NY,1397.8857,0.067943
12/1/2023,395031,"Rochester, NY",msa,NY,1400.5986,0.069331
1/1/2024,395031,"Rochester, NY",msa,NY,1402.1432,0.063077
2/1/2024,395031,"Rochester, NY",msa,NY,1414.8512,0.071421
3/1/2024,395031,"Rochester, NY",msa,NY,1420.4956,0.068439
4/1/2024,395031,"Rochester, NY",msa,NY,1433.3797,0.066252
5/1/2024,395031,"Rochester, NY",msa,NY,1435.1619,0.052938
6/1/2024,395031,"Rochester, NY",msa,NY,1445.7884,0.049786
7/1/2024,395031,"Rochester, NY",msa,NY,1449.8548,0.047207
8/1/2024,395031,"Rochester, NY",msa,NY,1450.7847,0.046072
9/1/2024,395031,"Rochester, NY",msa,NY,1448.1291,0.040555
10/1/2024,395031,"Rochester, NY",msa,NY,1452.9342,0.043047
5/1/2021,395032,"Rock Springs, WY",msa,WY,988.6952,0.036937
6/1/2021,395032,"Rock Springs, WY",msa,WY,1024.607,0.073734
7/1/2021,395032,"Rock Springs, WY",msa,WY,1060.4538,0.084768
8/1/2021,395032,"Rock Springs, WY",msa,WY,1089.3084,0.088302
9/1/2021,395032,"Rock Springs, WY",msa,WY,1096.1978,0.096998
10/1/2021,395032,"Rock Springs, WY",msa,WY,1080.924,0.096517
11/1/2021,395032,"Rock Springs, WY",msa,WY,1081.9737,0.128316
12/1/2021,395032,"Rock Springs, WY",msa,WY,1091.6833,0.13299
1/1/2022,395032,"Rock Springs, WY",msa,WY,1110.3346,0.173431
2/1/2022,395032,"Rock Springs, WY",msa,WY,1110.7485,0.187793
3/1/2022,395032,"Rock Springs, WY",msa,WY,1117.2594,0.202581
4/1/2022,395032,"Rock Springs, WY",msa,WY,1121.1559,0.167669
5/1/2022,395032,"Rock Springs, WY",msa,WY,1138.6674,0.151687
6/1/2022,395032,"Rock Springs, WY",msa,WY,1163.9063,0.135954
7/1/2022,395032,"Rock Springs, WY",msa,WY,1207.2976,0.138473
8/1/2022,395032,"Rock Springs, WY",msa,WY,1236.0623,0.134722
9/1/2022,395032,"Rock Springs, WY",msa,WY,1261.4693,0.150768
10/1/2022,395032,"Rock Springs, WY",msa,WY,1252.3806,0.15862
11/1/2022,395032,"Rock Springs, WY",msa,WY,1258.4139,0.163073
12/1/2022,395032,"Rock Springs, WY",msa,WY,1249.6125,0.144666
1/1/2023,395032,"Rock Springs, WY",msa,WY,1243.9296,0.12032
2/1/2023,395032,"Rock Springs, WY",msa,WY,1224.8648,0.102738
3/1/2023,395032,"Rock Springs, WY",msa,WY,1226.543,0.097814
4/1/2023,395032,"Rock Springs, WY",msa,WY,1228.2212,0.095495
5/1/2023,395032,"Rock Springs, WY",msa,WY,1234.7863,0.084414
6/1/2023,395032,"Rock Springs, WY",msa,WY,1257.7094,0.080593
7/1/2023,395032,"Rock Springs, WY",msa,WY,1272.5463,0.054045
8/1/2023,395032,"Rock Springs, WY",msa,WY,1285.0645,0.039644
9/1/2023,395032,"Rock Springs, WY",msa,WY,1294.5197,0.0262
10/1/2023,395032,"Rock Springs, WY",msa,WY,1295.8793,0.034733
11/1/2023,395032,"Rock Springs, WY",msa,WY,1287.7531,0.023314
12/1/2023,395032,"Rock Springs, WY",msa,WY,1272.4176,0.01825
1/1/2024,395032,"Rock Springs, WY",msa,WY,1240.8907,-0.002443
2/1/2024,395032,"Rock Springs, WY",msa,WY,1251.7029,0.021911
3/1/2024,395032,"Rock Springs, WY",msa,WY,1234.5697,0.006544
4/1/2024,395032,"Rock Springs, WY",msa,WY,1245.7368,0.014261
5/1/2024,395032,"Rock Springs, WY",msa,WY,1272.4836,0.030529
6/1/2024,395032,"Rock Springs, WY",msa,WY,1302.7784,0.035834
7/1/2024,395032,"Rock Springs, WY",msa,WY,1344.7267,0.056721
8/1/2024,395032,"Rock Springs, WY",msa,WY,1346.7657,0.048014
9/1/2024,395032,"Rock Springs, WY",msa,WY,1328.3626,0.026143
10/1/2024,395032,"Rock Springs, WY",msa,WY,1325.1944,0.022622
1/1/2016,395033,"Rockford, IL",msa,IL,724.4022,0.025435
2/1/2016,395033,"Rockford, IL",msa,IL,729.4529,0.018528
3/1/2016,395033,"Rockford, IL",msa,IL,729.2511,0.03014
4/1/2016,395033,"Rockford, IL",msa,IL,734.1828,0.032697
5/1/2016,395033,"Rockford, IL",msa,IL,744.1669,0.038471
6/1/2016,395033,"Rockford, IL",msa,IL,751.4143,0.02241
7/1/2016,395033,"Rockford, IL",msa,IL,757.9936,0.032171
8/1/2016,395033,"Rockford, IL",msa,IL,755.0959,0.028675
9/1/2016,395033,"Rockford, IL",msa,IL,760.2014,0.032387
10/1/2016,395033,"Rockford, IL",msa,IL,758.1379,0.031528
11/1/2016,395033,"Rockford, IL",msa,IL,757.8282,0.040969
12/1/2016,395033,"Rockford, IL",msa,IL,755.4954,0.048908
1/1/2017,395033,"Rockford, IL",msa,IL,752.5658,0.038878
2/1/2017,395033,"Rockford, IL",msa,IL,755.6361,0.035894
3/1/2017,395033,"Rockford, IL",msa,IL,758.1515,0.03963
4/1/2017,395033,"Rockford, IL",msa,IL,764.305,0.041028
5/1/2017,395033,"Rockford, IL",msa,IL,768.2481,0.03236
6/1/2017,395033,"Rockford, IL",msa,IL,773.0462,0.028788
7/1/2017,395033,"Rockford, IL",msa,IL,774.5923,0.021898
8/1/2017,395033,"Rockford, IL",msa,IL,777.3404,0.029459
9/1/2017,395033,"Rockford, IL",msa,IL,777.7848,0.02313
10/1/2017,395033,"Rockford, IL",msa,IL,780.0955,0.028963
11/1/2017,395033,"Rockford, IL",msa,IL,781.2561,0.030914
12/1/2017,395033,"Rockford, IL",msa,IL,782.6097,0.035889
1/1/2018,395033,"Rockford, IL",msa,IL,781.3639,0.038267
2/1/2018,395033,"Rockford, IL",msa,IL,783.2996,0.03661
3/1/2018,395033,"Rockford, IL",msa,IL,788.0536,0.039441
4/1/2018,395033,"Rockford, IL",msa,IL,791.5425,0.035637
5/1/2018,395033,"Rockford, IL",msa,IL,795.2642,0.035166
6/1/2018,395033,"Rockford, IL",msa,IL,798.3908,0.032785
7/1/2018,395033,"Rockford, IL",msa,IL,803.9756,0.037934
8/1/2018,395033,"Rockford, IL",msa,IL,805.8524,0.036679
9/1/2018,395033,"Rockford, IL",msa,IL,806.7378,0.037225
10/1/2018,395033,"Rockford, IL",msa,IL,803.5321,0.030043
11/1/2018,395033,"Rockford, IL",msa,IL,809.756,0.03648
12/1/2018,395033,"Rockford, IL",msa,IL,809.846,0.034802
1/1/2019,395033,"Rockford, IL",msa,IL,816.0051,0.044334
2/1/2019,395033,"Rockford, IL",msa,IL,812.2988,0.037022
3/1/2019,395033,"Rockford, IL",msa,IL,820.755,0.041497
4/1/2019,395033,"Rockford, IL",msa,IL,826.0406,0.043583
5/1/2019,395033,"Rockford, IL",msa,IL,835.9854,0.051205
6/1/2019,395033,"Rockford, IL",msa,IL,837.165,0.048565
7/1/2019,395033,"Rockford, IL",msa,IL,838.7207,0.043217
8/1/2019,395033,"Rockford, IL",msa,IL,839.2517,0.041446
9/1/2019,395033,"Rockford, IL",msa,IL,838.0903,0.038863
10/1/2019,395033,"Rockford, IL",msa,IL,843.4806,0.049716
11/1/2019,395033,"Rockford, IL",msa,IL,845.3206,0.04392
12/1/2019,395033,"Rockford, IL",msa,IL,850.3295,0.049989
1/1/2020,395033,"Rockford, IL",msa,IL,853.3033,0.045708
2/1/2020,395033,"Rockford, IL",msa,IL,858.1817,0.056485
3/1/2020,395033,"Rockford, IL",msa,IL,863.3086,0.051847
4/1/2020,395033,"Rockford, IL",msa,IL,865.0075,0.047173
5/1/2020,395033,"Rockford, IL",msa,IL,864.9025,0.034591
6/1/2020,395033,"Rockford, IL",msa,IL,872.0061,0.041618
7/1/2020,395033,"Rockford, IL",msa,IL,879.2099,0.048275
8/1/2020,395033,"Rockford, IL",msa,IL,891.1026,0.061782
9/1/2020,395033,"Rockford, IL",msa,IL,900.4663,0.074426
10/1/2020,395033,"Rockford, IL",msa,IL,903.2713,0.070886
11/1/2020,395033,"Rockford, IL",msa,IL,903.4763,0.068797
12/1/2020,395033,"Rockford, IL",msa,IL,905.1881,0.064515
1/1/2021,395033,"Rockford, IL",msa,IL,918.6185,0.076544
2/1/2021,395033,"Rockford, IL",msa,IL,938.4236,0.093502
3/1/2021,395033,"Rockford, IL",msa,IL,945.9856,0.095768
4/1/2021,395033,"Rockford, IL",msa,IL,949.1313,0.097252
5/1/2021,395033,"Rockford, IL",msa,IL,949.4309,0.097732
6/1/2021,395033,"Rockford, IL",msa,IL,958.145,0.098782
7/1/2021,395033,"Rockford, IL",msa,IL,961.46,0.09355
8/1/2021,395033,"Rockford, IL",msa,IL,962.5483,0.080177
9/1/2021,395033,"Rockford, IL",msa,IL,966.4322,0.073257
10/1/2021,395033,"Rockford, IL",msa,IL,977.7807,0.082488
11/1/2021,395033,"Rockford, IL",msa,IL,990.8629,0.096723
12/1/2021,395033,"Rockford, IL",msa,IL,996.7741,0.101179
1/1/2022,395033,"Rockford, IL",msa,IL,996.7182,0.085019
2/1/2022,395033,"Rockford, IL",msa,IL,993.9106,0.059128
3/1/2022,395033,"Rockford, IL",msa,IL,1012.2325,0.07003
4/1/2022,395033,"Rockford, IL",msa,IL,1036.5475,0.092101
5/1/2022,395033,"Rockford, IL",msa,IL,1057.014,0.113313
6/1/2022,395033,"Rockford, IL",msa,IL,1055.2667,0.101364
7/1/2022,395033,"Rockford, IL",msa,IL,1051.6223,0.093776
8/1/2022,395033,"Rockford, IL",msa,IL,1051.8609,0.092788
9/1/2022,395033,"Rockford, IL",msa,IL,1060.1494,0.096972
10/1/2022,395033,"Rockford, IL",msa,IL,1069.6134,0.09392
11/1/2022,395033,"Rockford, IL",msa,IL,1066.6062,0.076442
12/1/2022,395033,"Rockford, IL",msa,IL,1070.909,0.074375
1/1/2023,395033,"Rockford, IL",msa,IL,1064.9203,0.068427
2/1/2023,395033,"Rockford, IL",msa,IL,1074.2164,0.080798
3/1/2023,395033,"Rockford, IL",msa,IL,1090.5699,0.077391
4/1/2023,395033,"Rockford, IL",msa,IL,1105.1026,0.066138
5/1/2023,395033,"Rockford, IL",msa,IL,1122.3019,0.061766
6/1/2023,395033,"Rockford, IL",msa,IL,1121.732,0.062984
7/1/2023,395033,"Rockford, IL",msa,IL,1131.6175,0.076068
8/1/2023,395033,"Rockford, IL",msa,IL,1141.8571,0.085559
9/1/2023,395033,"Rockford, IL",msa,IL,1152.7853,0.08738
10/1/2023,395033,"Rockford, IL",msa,IL,1157.4267,0.082098
11/1/2023,395033,"Rockford, IL",msa,IL,1166.419,0.09358
12/1/2023,395033,"Rockford, IL",msa,IL,1179.0311,0.100963
1/1/2024,395033,"Rockford, IL",msa,IL,1185.0724,0.112827
2/1/2024,395033,"Rockford, IL",msa,IL,1188.4277,0.106321
3/1/2024,395033,"Rockford, IL",msa,IL,1180.2693,0.08225
4/1/2024,395033,"Rockford, IL",msa,IL,1182.3153,0.069869
5/1/2024,395033,"Rockford, IL",msa,IL,1188.5732,0.059049
6/1/2024,395033,"Rockford, IL",msa,IL,1205.4307,0.074616
7/1/2024,395033,"Rockford, IL",msa,IL,1226.5502,0.083891
8/1/2024,395033,"Rockford, IL",msa,IL,1239.0247,0.085096
9/1/2024,395033,"Rockford, IL",msa,IL,1247.1928,0.081895
10/1/2024,395033,"Rockford, IL",msa,IL,1251.211,0.081028
2/1/2023,395036,"Rocky Mount, NC",msa,NC,1198.0007,0.173742
3/1/2023,395036,"Rocky Mount, NC",msa,NC,1190.6418,0.163465
4/1/2023,395036,"Rocky Mount, NC",msa,NC,1208.4457,0.135715
5/1/2023,395036,"Rocky Mount, NC",msa,NC,1213.3555,0.140562
6/1/2023,395036,"Rocky Mount, NC",msa,NC,1229.0792,0.122958
7/1/2023,395036,"Rocky Mount, NC",msa,NC,1222.8638,0.100147
8/1/2023,395036,"Rocky Mount, NC",msa,NC,1219.2852,0.082757
9/1/2023,395036,"Rocky Mount, NC",msa,NC,1207.0698,0.071325
10/1/2023,395036,"Rocky Mount, NC",msa,NC,1220.4917,0.053792
11/1/2023,395036,"Rocky Mount, NC",msa,NC,1186.9675,0.035521
12/1/2023,395036,"Rocky Mount, NC",msa,NC,1186.0216,0.025363
1/1/2024,395036,"Rocky Mount, NC",msa,NC,1215.1412,0.041147
2/1/2024,395036,"Rocky Mount, NC",msa,NC,1294.442,0.080502
3/1/2024,395036,"Rocky Mount, NC",msa,NC,1314.0864,0.103679
4/1/2024,395036,"Rocky Mount, NC",msa,NC,1296.5673,0.072921
5/1/2024,395036,"Rocky Mount, NC",msa,NC,1293.122,0.06574
6/1/2024,395036,"Rocky Mount, NC",msa,NC,1301.6916,0.059079
7/1/2024,395036,"Rocky Mount, NC",msa,NC,1330.1673,0.087748
8/1/2024,395036,"Rocky Mount, NC",msa,NC,1353.4746,0.110056
9/1/2024,395036,"Rocky Mount, NC",msa,NC,1365.5494,0.131293
10/1/2024,395036,"Rocky Mount, NC",msa,NC,1356.9524,0.111808
2/1/2024,395037,"Rolla, MO",msa,MO,625.8366,0.104666
3/1/2024,395037,"Rolla, MO",msa,MO,616.5608,0.078247
4/1/2024,395037,"Rolla, MO",msa,MO,609.8155,0.039589
5/1/2024,395037,"Rolla, MO",msa,MO,606.9596,0.025601
6/1/2024,395037,"Rolla, MO",msa,MO,614.9036,0.029946
7/1/2024,395037,"Rolla, MO",msa,MO,629.3792,0.047705
8/1/2024,395037,"Rolla, MO",msa,MO,650.1807,0.090235
9/1/2024,395037,"Rolla, MO",msa,MO,663.944,0.096459
10/1/2024,395037,"Rolla, MO",msa,MO,661.2738,0.113371
6/1/2023,395038,"Rome, GA",msa,GA,1119.0492,0.059342
7/1/2023,395038,"Rome, GA",msa,GA,1104.8534,0.036624
8/1/2023,395038,"Rome, GA",msa,GA,1123.0633,0.045347
9/1/2023,395038,"Rome, GA",msa,GA,1125.0412,0.076176
10/1/2023,395038,"Rome, GA",msa,GA,1132.7894,0.067152
11/1/2023,395038,"Rome, GA",msa,GA,1133.1598,0.06074
12/1/2023,395038,"Rome, GA",msa,GA,1149.4836,0.064962
1/1/2024,395038,"Rome, GA",msa,GA,1166.5974,0.083232
2/1/2024,395038,"Rome, GA",msa,GA,1166.6455,0.097306
3/1/2024,395038,"Rome, GA",msa,GA,1140.3899,0.048559
4/1/2024,395038,"Rome, GA",msa,GA,1146.1712,0.038275
5/1/2024,395038,"Rome, GA",msa,GA,1157.5678,0.029755
6/1/2024,395038,"Rome, GA",msa,GA,1167.9062,0.043659
7/1/2024,395038,"Rome, GA",msa,GA,1174.0828,0.062659
8/1/2024,395038,"Rome, GA",msa,GA,1174.8818,0.04614
9/1/2024,395038,"Rome, GA",msa,GA,1178.7638,0.047752
10/1/2024,395038,"Rome, GA",msa,GA,1186.002,0.046975
12/1/2023,395039,"Roseburg, OR",msa,OR,1406.413,0.047194
1/1/2024,395039,"Roseburg, OR",msa,OR,1391.0065,0.034827
2/1/2024,395039,"Roseburg, OR",msa,OR,1357.1355,0.016005
3/1/2024,395039,"Roseburg, OR",msa,OR,1376.8045,0.040426
4/1/2024,395039,"Roseburg, OR",msa,OR,1416.4221,0.050241
5/1/2024,395039,"Roseburg, OR",msa,OR,1461.1769,0.062148
6/1/2024,395039,"Roseburg, OR",msa,OR,1473.9673,0.050481
7/1/2024,395039,"Roseburg, OR",msa,OR,1475.06,0.068967
8/1/2024,395039,"Roseburg, OR",msa,OR,1483.4286,0.102477
9/1/2024,395039,"Roseburg, OR",msa,OR,1447.541,0.077767
10/1/2024,395039,"Roseburg, OR",msa,OR,1435.6667,0.062452
5/1/2023,395040,"Roswell, NM",msa,NM,1476.1914,0.085621
6/1/2023,395040,"Roswell, NM",msa,NM,1454.425,0.045862
7/1/2023,395040,"Roswell, NM",msa,NM,1437.0586,0.029339
8/1/2023,395040,"Roswell, NM",msa,NM,1447.7866,0.017357
9/1/2023,395040,"Roswell, NM",msa,NM,1445.1617,0.019246
10/1/2023,395040,"Roswell, NM",msa,NM,1448.8284,0.019217
11/1/2023,395040,"Roswell, NM",msa,NM,1414.6459,-0.003329
12/1/2023,395040,"Roswell, NM",msa,NM,1399.973,0.016444
1/1/2024,395040,"Roswell, NM",msa,NM,1424.7595,0.029228
2/1/2024,395040,"Roswell, NM",msa,NM,1475.924,0.06251
3/1/2024,395040,"Roswell, NM",msa,NM,1493.0064,0.011484
4/1/2024,395040,"Roswell, NM",msa,NM,1510.0888,0.011174
5/1/2024,395040,"Roswell, NM",msa,NM,1541.2746,0.044089
6/1/2024,395040,"Roswell, NM",msa,NM,1538.4731,0.057788
7/1/2024,395040,"Roswell, NM",msa,NM,1581.9147,0.1008
8/1/2024,395040,"Roswell, NM",msa,NM,1581.5021,0.092359
9/1/2024,395040,"Roswell, NM",msa,NM,1545.5684,0.069478
10/1/2024,395040,"Roswell, NM",msa,NM,1537.5,0.061202
2/1/2024,395042,"Russellville, AR",msa,AR,777.78,0.082635
3/1/2024,395042,"Russellville, AR",msa,AR,789.6521,0.09037
4/1/2024,395042,"Russellville, AR",msa,AR,804.1649,0.116616
5/1/2024,395042,"Russellville, AR",msa,AR,777.0085,0.082425
6/1/2024,395042,"Russellville, AR",msa,AR,788.3675,0.078355
7/1/2024,395042,"Russellville, AR",msa,AR,807.2592,0.110682
8/1/2024,395042,"Russellville, AR",msa,AR,824.201,0.10251
9/1/2024,395042,"Russellville, AR",msa,AR,821.9371,0.113419
10/1/2024,395042,"Russellville, AR",msa,AR,812.7778,0.07092
4/1/2022,395043,"Ruston, LA",msa,LA,1013.6367,0.046812
5/1/2022,395043,"Ruston, LA",msa,LA,1032.9402,0.05901
6/1/2022,395043,"Ruston, LA",msa,LA,1033.6784,0.064659
7/1/2022,395043,"Ruston, LA",msa,LA,1049.0501,0.083208
8/1/2022,395043,"Ruston, LA",msa,LA,1054.3889,0.074531
9/1/2022,395043,"Ruston, LA",msa,LA,1058.7356,0.044947
10/1/2022,395043,"Ruston, LA",msa,LA,1053.3314,0.025672
11/1/2022,395043,"Ruston, LA",msa,LA,1049.2161,0.017164
12/1/2022,395043,"Ruston, LA",msa,LA,1042.9271,0.027145
1/1/2023,395043,"Ruston, LA",msa,LA,1044.3253,0.045141
2/1/2023,395043,"Ruston, LA",msa,LA,1050.5799,0.064306
3/1/2023,395043,"Ruston, LA",msa,LA,1060.1573,0.044179
4/1/2023,395043,"Ruston, LA",msa,LA,1077.6802,0.063182
5/1/2023,395043,"Ruston, LA",msa,LA,1089.1571,0.054424
6/1/2023,395043,"Ruston, LA",msa,LA,1093.7259,0.058091
7/1/2023,395043,"Ruston, LA",msa,LA,1093.6671,0.042531
8/1/2023,395043,"Ruston, LA",msa,LA,1100.0476,0.043303
9/1/2023,395043,"Ruston, LA",msa,LA,1117.6637,0.055659
10/1/2023,395043,"Ruston, LA",msa,LA,1109.7335,0.053546
11/1/2023,395043,"Ruston, LA",msa,LA,1105.4679,0.053613
12/1/2023,395043,"Ruston, LA",msa,LA,1095.0916,0.050017
1/1/2024,395043,"Ruston, LA",msa,LA,1098.1405,0.051531
2/1/2024,395043,"Ruston, LA",msa,LA,1100.0204,0.04706
3/1/2024,395043,"Ruston, LA",msa,LA,1081.8517,0.020463
4/1/2024,395043,"Ruston, LA",msa,LA,1084.2605,0.006106
5/1/2024,395043,"Ruston, LA",msa,LA,1088.3623,-0.00073
6/1/2024,395043,"Ruston, LA",msa,LA,1108.3773,0.013396
7/1/2024,395043,"Ruston, LA",msa,LA,1123.3102,0.027104
8/1/2024,395043,"Ruston, LA",msa,LA,1134.1959,0.031043
9/1/2024,395043,"Ruston, LA",msa,LA,1151.3335,0.030125
10/1/2024,395043,"Ruston, LA",msa,LA,1151.7222,0.037837
1/1/2016,395045,"Sacramento, CA",msa,CA,1354.9643,0.078344
2/1/2016,395045,"Sacramento, CA",msa,CA,1361.5035,0.076042
3/1/2016,395045,"Sacramento, CA",msa,CA,1369.9803,0.074717
4/1/2016,395045,"Sacramento, CA",msa,CA,1382.8816,0.07563
5/1/2016,395045,"Sacramento, CA",msa,CA,1401.0387,0.08015
6/1/2016,395045,"Sacramento, CA",msa,CA,1419.5977,0.085127
7/1/2016,395045,"Sacramento, CA",msa,CA,1429.4702,0.086604
8/1/2016,395045,"Sacramento, CA",msa,CA,1436.8661,0.083006
9/1/2016,395045,"Sacramento, CA",msa,CA,1434.1785,0.073402
10/1/2016,395045,"Sacramento, CA",msa,CA,1436.8908,0.070117
11/1/2016,395045,"Sacramento, CA",msa,CA,1436.9971,0.068643
12/1/2016,395045,"Sacramento, CA",msa,CA,1445.1857,0.073151
1/1/2017,395045,"Sacramento, CA",msa,CA,1453.3027,0.072576
2/1/2017,395045,"Sacramento, CA",msa,CA,1471.3764,0.0807
3/1/2017,395045,"Sacramento, CA",msa,CA,1492.8942,0.089719
4/1/2017,395045,"Sacramento, CA",msa,CA,1513.2378,0.094264
5/1/2017,395045,"Sacramento, CA",msa,CA,1531.2368,0.09293
6/1/2017,395045,"Sacramento, CA",msa,CA,1545.2685,0.088526
7/1/2017,395045,"Sacramento, CA",msa,CA,1558.8406,0.090502
8/1/2017,395045,"Sacramento, CA",msa,CA,1569.2843,0.092158
9/1/2017,395045,"Sacramento, CA",msa,CA,1576.0121,0.098895
10/1/2017,395045,"Sacramento, CA",msa,CA,1579.6012,0.099319
11/1/2017,395045,"Sacramento, CA",msa,CA,1575.7028,0.096525
12/1/2017,395045,"Sacramento, CA",msa,CA,1575.5774,0.090225
1/1/2018,395045,"Sacramento, CA",msa,CA,1579.0012,0.086492
2/1/2018,395045,"Sacramento, CA",msa,CA,1583.809,0.076413
3/1/2018,395045,"Sacramento, CA",msa,CA,1598.9561,0.071045
4/1/2018,395045,"Sacramento, CA",msa,CA,1614.6474,0.067015
5/1/2018,395045,"Sacramento, CA",msa,CA,1635.4798,0.068078
6/1/2018,395045,"Sacramento, CA",msa,CA,1646.8682,0.065749
7/1/2018,395045,"Sacramento, CA",msa,CA,1654.8945,0.061619
8/1/2018,395045,"Sacramento, CA",msa,CA,1663.0028,0.059721
9/1/2018,395045,"Sacramento, CA",msa,CA,1663.5023,0.055514
10/1/2018,395045,"Sacramento, CA",msa,CA,1664.2595,0.053595
11/1/2018,395045,"Sacramento, CA",msa,CA,1658.6261,0.052626
12/1/2018,395045,"Sacramento, CA",msa,CA,1662.3347,0.055064
1/1/2019,395045,"Sacramento, CA",msa,CA,1665.1028,0.054529
2/1/2019,395045,"Sacramento, CA",msa,CA,1677.6182,0.05923
3/1/2019,395045,"Sacramento, CA",msa,CA,1690.4019,0.057191
4/1/2019,395045,"Sacramento, CA",msa,CA,1708.1937,0.057936
5/1/2019,395045,"Sacramento, CA",msa,CA,1720.903,0.052231
6/1/2019,395045,"Sacramento, CA",msa,CA,1734.0861,0.05296
7/1/2019,395045,"Sacramento, CA",msa,CA,1741.1009,0.052092
8/1/2019,395045,"Sacramento, CA",msa,CA,1747.4236,0.050764
9/1/2019,395045,"Sacramento, CA",msa,CA,1746.9227,0.050147
10/1/2019,395045,"Sacramento, CA",msa,CA,1747.0124,0.049724
11/1/2019,395045,"Sacramento, CA",msa,CA,1741.5178,0.049976
12/1/2019,395045,"Sacramento, CA",msa,CA,1740.0487,0.04675
1/1/2020,395045,"Sacramento, CA",msa,CA,1743.102,0.046844
2/1/2020,395045,"Sacramento, CA",msa,CA,1754.1955,0.045646
3/1/2020,395045,"Sacramento, CA",msa,CA,1765.2,0.044249
4/1/2020,395045,"Sacramento, CA",msa,CA,1769.1361,0.035677
5/1/2020,395045,"Sacramento, CA",msa,CA,1769.283,0.028113
6/1/2020,395045,"Sacramento, CA",msa,CA,1780.9459,0.027023
7/1/2020,395045,"Sacramento, CA",msa,CA,1796.9139,0.032056
8/1/2020,395045,"Sacramento, CA",msa,CA,1821.7348,0.042526
9/1/2020,395045,"Sacramento, CA",msa,CA,1838.1683,0.052232
10/1/2020,395045,"Sacramento, CA",msa,CA,1853.6939,0.061065
11/1/2020,395045,"Sacramento, CA",msa,CA,1863.5512,0.070073
12/1/2020,395045,"Sacramento, CA",msa,CA,1868.1418,0.073615
1/1/2021,395045,"Sacramento, CA",msa,CA,1880.5754,0.078867
2/1/2021,395045,"Sacramento, CA",msa,CA,1893.6602,0.079504
3/1/2021,395045,"Sacramento, CA",msa,CA,1913.4653,0.083993
4/1/2021,395045,"Sacramento, CA",msa,CA,1932.5543,0.092372
5/1/2021,395045,"Sacramento, CA",msa,CA,1969.3705,0.11309
6/1/2021,395045,"Sacramento, CA",msa,CA,2004.9118,0.125757
7/1/2021,395045,"Sacramento, CA",msa,CA,2047.8033,0.139622
8/1/2021,395045,"Sacramento, CA",msa,CA,2075.0506,0.139052
9/1/2021,395045,"Sacramento, CA",msa,CA,2099.8507,0.14236
10/1/2021,395045,"Sacramento, CA",msa,CA,2107.929,0.137151
11/1/2021,395045,"Sacramento, CA",msa,CA,2114.1116,0.134453
12/1/2021,395045,"Sacramento, CA",msa,CA,2111.4195,0.130224
1/1/2022,395045,"Sacramento, CA",msa,CA,2116.4652,0.125435
2/1/2022,395045,"Sacramento, CA",msa,CA,2122.9172,0.121066
3/1/2022,395045,"Sacramento, CA",msa,CA,2141.2788,0.119058
4/1/2022,395045,"Sacramento, CA",msa,CA,2160.2794,0.117836
5/1/2022,395045,"Sacramento, CA",msa,CA,2177.7567,0.105814
6/1/2022,395045,"Sacramento, CA",msa,CA,2195.2269,0.094924
7/1/2022,395045,"Sacramento, CA",msa,CA,2208.6523,0.078547
8/1/2022,395045,"Sacramento, CA",msa,CA,2218.3226,0.069045
9/1/2022,395045,"Sacramento, CA",msa,CA,2215.6374,0.05514
10/1/2022,395045,"Sacramento, CA",msa,CA,2210.6693,0.04874
11/1/2022,395045,"Sacramento, CA",msa,CA,2191.4011,0.036559
12/1/2022,395045,"Sacramento, CA",msa,CA,2173.84,0.029563
1/1/2023,395045,"Sacramento, CA",msa,CA,2166.8259,0.023795
2/1/2023,395045,"Sacramento, CA",msa,CA,2172.6036,0.023405
3/1/2023,395045,"Sacramento, CA",msa,CA,2193.0495,0.024177
4/1/2023,395045,"Sacramento, CA",msa,CA,2201.3002,0.018989
5/1/2023,395045,"Sacramento, CA",msa,CA,2216.7968,0.017927
6/1/2023,395045,"Sacramento, CA",msa,CA,2225.2763,0.013689
7/1/2023,395045,"Sacramento, CA",msa,CA,2234.5345,0.011719
8/1/2023,395045,"Sacramento, CA",msa,CA,2237.6312,0.008704
9/1/2023,395045,"Sacramento, CA",msa,CA,2243.3856,0.012524
